10059012	ajs	100029	汽车用品	443662.99750000
10339871	WAHCHI 华驰	100029	汽车用品	36150.00000000
10055036	大希地	100002	生鲜	72397323.50200000
10938768	钟薛高	100002	生鲜	60370666.13920000
10705574	小牛凯西	100002	生鲜	28918043.31680000
10012665	文和友	100002	生鲜	16383873.78120000
10089743	信良记	100002	生鲜	5852708.33860000
10938698	ZHENG SHAN BEEF/正善牛肉	100002	生鲜	1244304.00000000
10100012	上环安记	100002	生鲜	74918.24390000
10864849	YEARCON/意尔康	100001	鞋靴	18451556.85070000
10413716	St&Sat/星期六	100001	鞋靴	10736898.96070000
10522944	ME－ONLY/米奥里	100001	鞋靴	150063.00000000
10215127	全兴风顺	100001	鞋靴	7980.00000000
10136716	babycare	100009	母婴童装	274200975.56830000
10918628	巴拉巴拉	100009	母婴童装	90140648.16840000
10918621	Bobdog/巴布豆	100009	母婴童装	69518103.22350000
10123788	德佑	100009	母婴童装	26015892.48560000
10426488	AIBEDILA/爱贝迪拉	100009	母婴童装	16970087.84960000
10671071	宝宝馋了	100009	母婴童装	19194480.85060000
10346156	bebemorning/小主早安	100009	母婴童装	18340872.05400000
10171804	DEXTER/戴·可·思	100009	母婴童装	6445173.80360000
10504690	全安堂	100009	母婴童装	8657145.52910000
10702415	UEK	100009	母婴童装	9089432.13450000
11008066	童恋初心	100009	母婴童装	896041.48020000
10789063	爱布谷	100009	母婴童装	105872.23370000
10280023	小野喵屋	100009	母婴童装	139776.60000000
10625316	ONLYKISS	100009	母婴童装	16193.00000000
10489178	babycare family/育儿世家	100009	母婴童装	1536.00000000
10502509	HUEKON/琥客	100027	数码	1246526.96000000
